h,k,l,|G|,2theta,d,I
0,-1,0,1.9634954084936205,27.85774640642678,1.6297466172610087,50.96575024391332
0,-1,1,2.7768018363489784,39.80560125597135,0.8148733086305043,14.218327238894002
0,-1,2,4.390509206900454,65.1305350321281,0.3259493234522017,3.335069682129009
0,-1,3,6.209117666122562,99.14278056340999,0.16297466172610084,1.5027850583429445
0,-1,4,8.095698964634494,165.95891167286584,0.09586744807417698,3.9160450718905873
0,0,-4,7.853981633974482,148.67504338055255,0.10185916357881304,1.9485413874738677
0,0,-3,5.890486225480862,92.46480862733866,0.1810829574734454,1.6149253356023667
0,0,-2,3.926990816987241,57.55825055359985,0.40743665431525217,4.503738370898177
0,0,-1,1.9634954084936205,27.85774640642678,1.6297466172610087,50.96575024391332
0,0,1,1.9634954084936205,27.85774640642678,1.6297466172610087,50.96575024391332
0,0,2,3.926990816987241,57.55825055359985,0.40743665431525217,4.503738370898177
0,0,3,5.890486225480862,92.46480862733866,0.1810829574734454,1.6149253356023667
0,0,4,7.853981633974482,148.67504338055255,0.10185916357881304,1.9485413874738677
0,1,-4,8.095698964634494,165.95891167286584,0.09586744807417698,3.9160450718905873
0,1,-3,6.209117666122562,99.14278056340999,0.16297466172610084,1.5027850583429445
0,1,-2,4.390509206900454,65.1305350321281,0.3259493234522017,3.335069682129009
0,1,-1,2.7768018363489784,39.80560125597135,0.8148733086305043,14.218327238894002
0,1,0,1.9634954084936205,27.85774640642678,1.6297466172610087,50.96575024391332
0,1,1,2.7768018363489784,39.80560125597135,0.8148733086305043,14.218327238894002
0,1,2,4.390509206900454,65.1305350321281,0.3259493234522017,3.335069682129009
0,1,3,6.209117666122562,99.14278056340999,0.16297466172610084,1.5027850583429445
0,1,4,8.095698964634494,165.95891167286584,0.09586744807417698,3.9160450718905873
0,2,-3,7.07948337446186,120.4352208898477,0.12536512440469297,1.372885434041782
0,2,-2,5.553603672697957,85.82036157982836,0.20371832715762608,1.805784833658088
0,2,-1,4.390509206900454,65.1305350321281,0.3259493234522017,3.335069682129009
0,2,0,3.926990816987241,57.55825055359985,0.40743665431525217,4.503738370898177
0,2,1,4.390509206900454,65.1305350321281,0.3259493234522017,3.335069682129009
0,2,2,5.553603672697957,85.82036157982836,0.20371832715762608,1.805784833658088
0,2,3,7.07948337446186,120.4352208898477,0.12536512440469297,1.372885434041782
0,3,-2,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3728854340417818
0,3,-1,6.209117666122562,99.14278056340999,0.16297466172610084,1.5027850583429445
0,3,0,5.890486225480862,92.46480862733866,0.1810829574734454,1.6149253356023667
0,3,1,6.209117666122562,99.14278056340999,0.16297466172610084,1.5027850583429445
0,3,2,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3728854340417818
0,4,-1,8.095698964634494,165.95891167286584,0.09586744807417698,3.9160450718905873
0,4,0,7.853981633974482,148.67504338055255,0.10185916357881304,1.9485413874738677
0,4,1,8.095698964634494,165.95891167286584,0.09586744807417698,3.9160450718905873
1,-4,0,8.095698964634494,165.95891167286584,0.09586744807417698,3.9159007763803264
1,-3,-2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,-3,-1,6.512177547558944,105.94919100847936,0.1481587833873644,1.4084988296862917
1,-3,0,6.209117666122562,99.14278056340999,0.16297466172610084,1.498229010725879
1,-3,1,6.512177547558944,105.94919100847936,0.1481587833873644,1.4084988296862917
1,-3,2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,-2,-3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,-2,-2,5.890486225480862,92.46480862733866,0.1810829574734454,1.6051646933643833
1,-2,-1,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,-2,0,4.390509206900454,65.1305350321281,0.3259493234522017,3.1559429856481294
1,-2,1,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,-2,2,5.890486225480862,92.46480862733866,0.1810829574734454,1.6051646933643833
1,-2,3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,-1,-3,6.512177547558944,105.94919100847936,0.14815878338736443,1.4084988296862917
1,-1,-2,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,-1,-1,3.400873807939158,49.282388007561146,0.5432488724203361,6.576962459926293
1,-1,0,2.7768018363489784,39.80560125597135,0.8148733086305043,10.046690020312226
1,-1,1,3.400873807939158,49.282388007561146,0.5432488724203361,6.576962459926293
1,-1,2,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,-1,3,6.512177547558944,105.94919100847936,0.14815878338736443,1.4084988296862917
1,0,-4,8.095698964634494,165.95891167286584,0.09586744807417698,3.9159007763803264
1,0,-3,6.209117666122562,99.14278056340999,0.16297466172610084,1.498229010725879
1,0,-2,4.390509206900454,65.1305350321281,0.3259493234522017,3.1559429856481294
1,0,-1,2.7768018363489784,39.80560125597135,0.8148733086305043,10.046690020312226
1,0,0,1.9634954084936205,27.85774640642678,1.6297466172610087,11.451547154556986
1,0,1,2.7768018363489784,39.80560125597135,0.8148733086305043,10.046690020312226
1,0,2,4.390509206900454,65.1305350321281,0.3259493234522017,3.1559429856481294
1,0,3,6.209117666122562,99.14278056340999,0.16297466172610084,1.498229010725879
1,0,4,8.095698964634494,165.95891167286584,0.09586744807417698,3.9159007763803264
1,1,-3,6.512177547558944,105.94919100847936,0.14815878338736443,1.4084988296862917
1,1,-2,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,1,-1,3.400873807939158,49.282388007561146,0.5432488724203361,6.576962459926293
1,1,0,2.7768018363489784,39.80560125597135,0.8148733086305043,10.046690020312226
1,1,1,3.400873807939158,49.282388007561146,0.5432488724203361,6.576962459926293
1,1,2,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,1,3,6.512177547558944,105.94919100847936,0.14815878338736443,1.4084988296862917
1,2,-3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,2,-2,5.890486225480862,92.46480862733866,0.1810829574734454,1.6051646933643833
1,2,-1,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,2,0,4.390509206900454,65.1305350321281,0.3259493234522017,3.1559429856481294
1,2,1,4.80956186310699,72.26212003011906,0.2716244362101681,2.4400670794758916
1,2,2,5.890486225480862,92.46480862733866,0.1810829574734454,1.6051646933643833
1,2,3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,3,-2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,3,-1,6.512177547558944,105.94919100847936,0.1481587833873644,1.4084988296862917
1,3,0,6.209117666122562,99.14278056340999,0.16297466172610084,1.498229010725879
1,3,1,6.512177547558944,105.94919100847936,0.1481587833873644,1.4084988296862917
1,3,2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.4428122937140988
1,4,0,8.095698964634494,165.95891167286584,0.09586744807417698,3.9159007763803264
2,-3,-2,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,-3,-1,7.346727099086873,128.49551707216034,0.1164104726615006,1.441434484035022
2,-3,0,7.07948337446186,120.4352208898477,0.12536512440469297,1.369433455665327
2,-3,1,7.346727099086873,128.49551707216034,0.1164104726615006,1.441434484035022
2,-3,2,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,-2,-3,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,-2,-2,6.801747615878316,112.99646559692042,0.13581221810508404,1.383338768572143
2,-2,-1,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,-2,0,5.553603672697957,85.82036157982836,0.20371832715762608,1.7414247816514612
2,-2,1,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,-2,2,6.801747615878316,112.99646559692042,0.13581221810508404,1.383338768572143
2,-2,3,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,-1,-3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.441434484035022
2,-1,-2,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,-1,-1,4.80956186310699,72.26212003011906,0.2716244362101681,2.241146577244791
2,-1,0,4.390509206900454,65.1305350321281,0.3259493234522017,2.618562896205489
2,-1,1,4.80956186310699,72.26212003011906,0.2716244362101681,2.241146577244791
2,-1,2,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,-1,3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.441434484035022
2,0,-3,7.07948337446186,120.4352208898477,0.12536512440469297,1.369433455665327
2,0,-2,5.553603672697957,85.82036157982836,0.20371832715762608,1.7414247816514612
2,0,-1,4.390509206900454,65.1305350321281,0.3259493234522017,2.618562896205489
2,0,0,3.926990816987241,57.55825055359985,0.40743665431525217,3.030591119465558
2,0,1,4.390509206900454,65.1305350321281,0.3259493234522017,2.618562896205489
2,0,2,5.553603672697957,85.82036157982836,0.20371832715762608,1.7414247816514612
2,0,3,7.07948337446186,120.4352208898477,0.12536512440469297,1.369433455665327
2,1,-3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.441434484035022
2,1,-2,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,1,-1,4.80956186310699,72.26212003011906,0.2716244362101681,2.241146577244791
2,1,0,4.390509206900454,65.1305350321281,0.3259493234522017,2.618562896205489
2,1,1,4.80956186310699,72.26212003011906,0.2716244362101681,2.241146577244791
2,1,2,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,1,3,7.3467270990868725,128.4955170721603,0.11641047266150062,1.441434484035022
2,2,-3,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,2,-2,6.801747615878316,112.99646559692042,0.13581221810508404,1.383338768572143
2,2,-1,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,2,0,5.553603672697957,85.82036157982836,0.20371832715762608,1.7414247816514612
2,2,1,5.890486225480862,92.46480862733866,0.1810829574734454,1.5758827666504327
2,2,2,6.801747615878316,112.99646559692042,0.13581221810508404,1.383338768572143
2,2,3,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,3,-2,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
2,3,-1,7.346727099086873,128.49551707216034,0.1164104726615006,1.441434484035022
2,3,0,7.07948337446186,120.4352208898477,0.12536512440469297,1.369433455665327
2,3,1,7.346727099086873,128.49551707216034,0.1164104726615006,1.441434484035022
2,3,2,8.095698964634494,165.95891167286584,0.09586744807417698,3.915467889849544
3,-2,-2,8.095698964634494,165.95891167286584,0.09586744807417698,3.91474641229824
3,-2,-1,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,-2,0,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3651184826947578
3,-2,1,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,-2,2,8.095698964634494,165.95891167286584,0.09586744807417698,3.91474641229824
3,-1,-2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,-1,-1,6.512177547558944,105.94919100847936,0.1481587833873644,1.3859260078895286
3,-1,0,6.209117666122562,99.14278056340999,0.16297466172610084,1.461780629789355
3,-1,1,6.512177547558944,105.94919100847936,0.1481587833873644,1.3859260078895286
3,-1,2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,0,-2,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3651184826947578
3,0,-1,6.209117666122562,99.14278056340999,0.16297466172610084,1.461780629789355
3,0,0,5.890486225480862,92.46480862733866,0.1810829574734454,1.5270795554605152
3,0,1,6.209117666122562,99.14278056340999,0.16297466172610084,1.461780629789355
3,0,2,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3651184826947578
3,1,-2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,1,-1,6.512177547558944,105.94919100847936,0.1481587833873644,1.3859260078895286
3,1,0,6.209117666122562,99.14278056340999,0.16297466172610084,1.461780629789355
3,1,1,6.512177547558944,105.94919100847936,0.1481587833873644,1.3859260078895286
3,1,2,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,2,-2,8.095698964634494,165.95891167286584,0.09586744807417698,3.91474641229824
3,2,-1,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,2,0,7.0794833744618595,120.43522088984767,0.12536512440469297,1.3651184826947578
3,2,1,7.3467270990868725,128.4955170721603,0.11641047266150062,1.439138134569894
3,2,2,8.095698964634494,165.95891167286584,0.09586744807417698,3.91474641229824
4,-1,0,8.095698964634494,165.95891167286584,0.09586744807417698,3.9137363437264145
4,0,-1,8.095698964634494,165.95891167286584,0.09586744807417698,3.9137363437264145
4,0,0,7.853981633974482,148.67504338055255,0.10185916357881304,1.9458405145752373
4,0,1,8.095698964634494,165.95891167286584,0.09586744807417698,3.9137363437264145
4,1,0,8.095698964634494,165.95891167286584,0.09586744807417698,3.9137363437264145
